"year","age","sex","group","chronic_liver_disease","poisonings","suicides","vehicle_transport","alcohol_induced","assault_homicide","drug_induced","legal_intervention","motor_accidents","all_cause","population"
2003,25,"Male","Hispanic",1,29,44,147,2,120,32,2,140,494,411019
2003,25,"Male","White Non-Hispanic",1,206,275,382,7,76,247,2,367,1411,1.16372e+006
2003,26,"Female","Black Non-Hispanic",1,5,7,22,2,38,8,0,22,258,262764
2003,26,"Female","Hispanic",0,5,11,27,0,9,7,0,27,134,343093
2003,26,"Female","White Non-Hispanic",3,66,56,130,2,29,81,0,125,580,1.13054e+006
2003,26,"Male","Black Non-Hispanic",2,16,45,75,4,295,20,7,74,673,234894
2003,26,"Male","Hispanic",4,36,50,144,5,113,41,4,138,512,400943
2003,26,"Male","White Non-Hispanic",3,193,268,380,6,67,232,5,356,1384,1.13916e+006
2003,27,"Female","Black Non-Hispanic",1,10,4,28,1,32,17,1,27,274,254783
2003,27,"Female","Hispanic",0,8,4,25,1,18,8,0,24,126,339149
2003,27,"Female","White Non-Hispanic",1,82,61,116,3,27,108,0,113,603,1.09582e+006
2003,27,"Male","Black Non-Hispanic",1,16,50,94,3,252,19,4,88,651,224845
2003,27,"Male","Hispanic",1,29,41,127,4,116,34,2,122,469,388829
2003,27,"Male","White Non-Hispanic",9,205,261,305,18,59,232,5,292,1326,1.10477e+006
2003,28,"Female","Black Non-Hispanic",1,5,6,21,0,22,6,0,20,233,259009
2003,28,"Female","Hispanic",1,7,7,24,1,15,10,0,24,134,346617
2003,28,"Female","White Non-Hispanic",5,74,58,117,5,32,93,0,114,612,1.13408e+006
2003,28,"Male","Black Non-Hispanic",3,19,38,77,3,210,24,5,76,576,229761
2003,28,"Male","Hispanic",1,31,48,139,8,97,37,2,133,489,397299
2003,28,"Male","White Non-Hispanic",4,204,269,316,17,52,230,3,295,1379,1.15098e+006
2003,29,"Female","Black Non-Hispanic",2,13,6,35,1,37,18,0,35,313,250834
2003,29,"Female","Hispanic",0,6,4,24,0,10,8,0,22,139,336687
2003,29,"Female","White Non-Hispanic",3,84,57,99,4,28,101,0,96,644,1.09741e+006
2003,29,"Male","Black Non-Hispanic",3,15,48,76,5,224,16,2,75,614,222441
2003,29,"Male","Hispanic",5,35,37,121,16,81,40,4,113,457,381198
2003,29,"Male","White Non-Hispanic",9,202,290,307,28,58,245,2,291,1442,1.11412e+006
2003,30,"Female","Black Non-Hispanic",0,10,7,20,0,40,15,0,20,312,264513
2003,30,"Female","Hispanic",4,10,2,18,5,13,9,0,18,133,341144
2003,30,"Female","White Non-Hispanic",3,77,82,97,4,20,106,0,94,681,1.14487e+006
2003,30,"Male","Black Non-Hispanic",2,26,48,67,5,184,28,4,66,618,236054
2003,30,"Male","Hispanic",8,31,37,90,16,85,35,4,85,445,375431
2003,30,"Male","White Non-Hispanic",12,203,291,310,28,58,242,6,287,1527,1.16125e+006
2003,31,"Female","Black Non-Hispanic",0,10,10,20,0,27,16,0,19,325,273727
2003,31,"Female","Hispanic",1,7,8,22,1,17,9,0,22,147,328215
2003,31,"Female","White Non-Hispanic",3,92,83,121,7,36,121,2,115,815,1.22546e+006
2003,31,"Male","Black Non-Hispanic",4,25,37,68,5,189,28,4,61,645,242653
2003,31,"Male","Hispanic",6,56,41,84,10,77,62,3,82,454,372783
2003,31,"Male","White Non-Hispanic",9,254,323,298,24,72,289,4,274,1693,1.24228e+006
2003,32,"Female","Black Non-Hispanic",4,18,12,25,3,33,24,0,23,379,290217
2003,32,"Female","Hispanic",5,9,9,24,2,4,15,0,22,156,326740
2003,32,"Female","White Non-Hispanic",7,106,90,109,8,36,142,0,105,875,1.34785e+006
2003,32,"Male","Black Non-Hispanic",5,44,38,94,6,171,47,4,93,730,255481
2003,32,"Male","Hispanic",18,38,44,101,18,52,43,4,97,447,372082
2003,32,"Male","White Non-Hispanic",27,231,397,345,43,72,280,3,323,1940,1.36074e+006
2003,33,"Female","Black Non-Hispanic",2,20,11,26,0,30,27,0,26,433,290849
2003,33,"Female","Hispanic",7,7,3,18,7,8,14,0,18,166,328040
2003,33,"Female","White Non-Hispanic",16,137,86,102,24,34,175,0,95,1062,1.38274e+006
2003,33,"Male","Black Non-Hispanic",2,28,48,73,7,163,34,6,70,741,259999
2003,33,"Male","Hispanic",14,32,47,126,16,62,43,3,118,513,377757
2003,33,"Male","White Non-Hispanic",31,255,346,320,48,70,288,8,298,1954,1.40687e+006
2003,34,"Female","Black Non-Hispanic",3,18,5,29,4,34,25,0,29,468,268738
2003,34,"Female","Hispanic",3,13,12,17,2,12,22,0,17,178,314132
2003,34,"Female","White Non-Hispanic",17,119,87,113,20,32,165,0,109,1032,1.32457e+006
2003,34,"Male","Black Non-Hispanic",1,32,33,78,6,129,39,6,73,697,239715
2003,34,"Male","Hispanic",21,44,45,86,18,49,54,4,81,462,347358
2003,34,"Male","White Non-Hispanic",21,241,379,319,48,64,293,5,302,2041,1.34126e+006
2003,35,"Female","Black Non-Hispanic",3,30,6,26,6,25,35,0,26,521,272295
2003,35,"Female","Hispanic",5,12,7,36,7,8,18,0,35,206,299192
2003,35,"Female","White Non-Hispanic",22,131,81,121,28,37,165,0,114,1166,1.30219e+006
2003,35,"Male","Black Non-Hispanic",6,36,38,80,8,137,44,3,77,781,241776
2003,35,"Male","Hispanic",20,45,32,87,27,52,47,1,83,449,342260
2003,35,"Male","White Non-Hispanic",40,257,344,312,59,59,312,7,283,2161,1.31551e+006
2003,36,"Female","Black Non-Hispanic",8,25,4,21,8,22,30,0,19,565,272635
2003,36,"Female","Hispanic",0,13,4,19,1,5,15,0,19,171,300526
2003,36,"Female","White Non-Hispanic",32,139,92,135,38,27,184,1,127,1293,1.33283e+006
2003,36,"Male","Black Non-Hispanic",8,44,28,74,16,119,55,1,71,818,239857
2003,36,"Male","Hispanic",22,46,33,69,30,51,54,3,66,474,324916
2003,36,"Male","White Non-Hispanic",46,297,339,307,79,68,356,11,273,2398,1.33855e+006
2003,37,"Female","Black Non-Hispanic",9,25,6,25,11,29,33,0,25,627,286190
2003,37,"Female","Hispanic",6,6,5,19,7,21,8,0,19,230,288616
2003,37,"Female","White Non-Hispanic",51,156,110,143,48,44,198,0,135,1453,1.37394e+006
2003,37,"Male","Black Non-Hispanic",12,55,41,73,18,116,69,4,67,878,253185
2003,37,"Male","Hispanic",25,52,38,89,33,55,67,1,86,539,325063
2003,37,"Male","White Non-Hispanic",63,316,384,326,92,61,384,6,299,2659,1.37989e+006
2003,38,"Female","Black Non-Hispanic",13,27,10,27,9,28,40,0,27,693,305524
2003,38,"Female","Hispanic",8,17,4,19,7,9,22,0,19,228,293926
2003,38,"Female","White Non-Hispanic",49,190,114,151,50,43,245,0,141,1686,1.49294e+006
2003,38,"Male","Black Non-Hispanic",17,54,34,90,20,102,66,2,86,1019,270974
2003,38,"Male","Hispanic",32,55,32,76,35,52,65,0,71,553,329107
2003,38,"Male","White Non-Hispanic",91,313,418,347,109,80,392,14,324,3032,1.50143e+006
2003,39,"Female","Black Non-Hispanic",10,31,12,26,14,31,45,0,25,769,304200
2003,39,"Female","Hispanic",4,12,10,19,4,8,20,0,19,261,296483
2003,39,"Female","White Non-Hispanic",65,212,121,141,78,49,274,0,137,1963,1.55146e+006
2003,39,"Male","Black Non-Hispanic",15,69,30,52,25,106,84,2,48,1075,267316
2003,39,"Male","Hispanic",34,60,38,63,44,35,64,1,58,572,313490
2003,39,"Male","White Non-Hispanic",114,366,413,393,153,87,434,7,362,3468,1.55201e+006
2003,40,"Female","Black Non-Hispanic",14,29,11,33,10,33,41,0,31,882,299272
2003,40,"Female","Hispanic",9,11,8,22,8,13,16,0,22,286,284684
2003,40,"Female","White Non-Hispanic",63,222,132,171,71,45,280,1,166,2168,1.56928e+006
2003,40,"Male","Black Non-Hispanic",16,61,31,62,25,89,73,1,61,1071,263224
2003,40,"Male","Hispanic",39,43,40,67,34,40,55,0,63,615,297411
2003,40,"Male","White Non-Hispanic",144,381,437,366,178,90,466,9,334,3833,1.56013e+006
2003,41,"Female","Black Non-Hispanic",17,46,10,35,18,17,65,0,32,909,297777
2003,41,"Female","Hispanic",12,17,6,19,9,10,22,0,19,276,274337
2003,41,"Female","White Non-Hispanic",98,235,151,144,89,42,298,0,139,2442,1.59899e+006
2003,41,"Male","Black Non-Hispanic",21,61,31,85,31,107,82,2,80,1269,262375
2003,41,"Male","Hispanic",40,48,37,75,38,38,60,1,70,629,289448
2003,41,"Male","White Non-Hispanic",161,432,484,408,227,80,490,9,372,4284,1.59293e+006
2003,42,"Female","Black Non-Hispanic",17,34,3,35,14,32,40,0,34,986,299168
2003,42,"Female","Hispanic",10,12,6,23,9,13,18,0,22,324,261977
2003,42,"Female","White Non-Hispanic",95,207,153,159,106,38,276,0,151,2707,1.63778e+006
2003,42,"Male","Black Non-Hispanic",29,67,27,68,38,120,79,1,66,1402,262917
2003,42,"Male","Hispanic",53,51,31,87,54,30,63,2,78,699,276331
2003,42,"Male","White Non-Hispanic",205,431,489,392,236,68,517,6,357,4602,1.62868e+006
2003,43,"Female","Black Non-Hispanic",19,44,12,33,18,20,55,0,31,1023,311013
2003,43,"Female","Hispanic",19,27,6,30,21,11,31,0,30,379,266727
2003,43,"Female","White Non-Hispanic",101,251,151,152,111,41,317,1,143,2908,1.65558e+006
2003,43,"Male","Black Non-Hispanic",33,77,31,80,44,104,92,5,76,1551,276347
2003,43,"Male","Hispanic",53,61,29,63,56,23,74,0,60,655,278584
2003,43,"Male","White Non-Hispanic",229,430,502,437,281,78,514,3,404,5134,1.65933e+006
2003,44,"Female","Black Non-Hispanic",25,42,11,23,22,20,61,0,22,1181,291639
2003,44,"Female","Hispanic",16,8,5,23,10,3,13,0,22,328,237143
2003,44,"Female","White Non-Hispanic",126,255,162,136,128,34,343,0,131,3186,1.61865e+006
2003,44,"Male","Black Non-Hispanic",31,69,33,75,33,78,92,1,70,1541,256649
2003,44,"Male","Hispanic",62,43,31,53,59,25,57,1,50,702,250053
2003,44,"Male","White Non-Hispanic",273,451,486,440,304,76,549,5,400,5552,1.60796e+006
2003,45,"Female","Black Non-Hispanic",20,41,6,25,9,25,50,0,25,1220,284928
2003,45,"Female","Hispanic",17,13,8,15,14,10,19,0,15,351,229343
2003,45,"Female","White Non-Hispanic",130,229,163,162,134,44,307,0,155,3434,1.63684e+006
2003,45,"Male","Black Non-Hispanic",40,64,25,67,44,93,81,1,62,1645,252578
2003,45,"Male","Hispanic",69,40,26,51,56,31,48,0,48,720,237991
2003,45,"Male","White Non-Hispanic",259,399,478,427,300,85,476,3,391,5853,1.62354e+006
2003,46,"Female","Black Non-Hispanic",26,42,6,29,21,24,56,0,27,1363,283164
2003,46,"Female","Hispanic",18,13,2,18,13,7,14,0,18,361,225081
2003,46,"Female","White Non-Hispanic",133,236,169,149,128,39,313,1,139,3659,1.63423e+006
2003,46,"Male","Black Non-Hispanic",61,75,22,85,67,69,99,1,78,1889,249053
2003,46,"Male","Hispanic",81,43,27,43,78,32,56,0,40,807,227504
2003,46,"Male","White Non-Hispanic",342,414,469,403,381,72,509,4,356,6410,1.61767e+006
2003,47,"Female","Black Non-Hispanic",28,34,6,22,30,13,45,0,22,1343,271513
2003,47,"Female","Hispanic",13,14,6,15,13,8,21,0,13,404,209713
2003,47,"Female","White Non-Hispanic",130,232,135,138,125,32,295,0,129,3815,1.57839e+006
2003,47,"Male","Black Non-Hispanic",51,78,23,65,59,77,97,1,56,1907,236976
2003,47,"Male","Hispanic",80,53,30,48,75,21,61,0,47,829,215264
2003,47,"Male","White Non-Hispanic",340,388,462,371,373,74,477,4,335,6790,1.56153e+006
2003,48,"Female","Black Non-Hispanic",19,32,9,20,11,22,47,0,20,1440,269637
2003,48,"Female","Hispanic",18,11,9,18,7,5,22,0,18,372,209340
2003,48,"Female","White Non-Hispanic",145,182,152,149,139,32,261,1,144,4069,1.58983e+006
2003,48,"Male","Black Non-Hispanic",51,89,18,63,58,70,106,1,57,2124,237555
2003,48,"Male","Hispanic",60,43,26,52,54,25,53,0,47,827,211640
2003,48,"Male","White Non-Hispanic",408,379,430,381,405,71,462,5,354,7193,1.5776e+006
2003,49,"Female","Black Non-Hispanic",36,44,5,15,21,13,61,0,15,1419,254506
2003,49,"Female","Hispanic",9,9,6,12,5,5,13,0,11,419,193744
2003,49,"Female","White Non-Hispanic",150,188,154,127,127,34,260,0,119,4357,1.54993e+006
2003,49,"Male","Black Non-Hispanic",58,76,20,68,70,54,95,2,62,2148,220239
2003,49,"Male","Hispanic",99,43,21,52,81,14,49,1,50,827,190930
2003,49,"Male","White Non-Hispanic",407,319,470,343,405,60,406,3,301,7573,1.52404e+006
2003,50,"Female","Black Non-Hispanic",28,30,8,21,26,15,38,0,21,1473,239529
2003,50,"Female","Hispanic",19,7,8,16,14,4,14,0,15,424,183510
2003,50,"Female","White Non-Hispanic",157,170,163,131,130,22,231,1,125,4558,1.51124e+006
2003,50,"Male","Black Non-Hispanic",65,64,17,71,70,55,81,0,66,2246,206657
2003,50,"Male","Hispanic",84,29,19,37,62,11,41,1,35,826,177314
2003,50,"Male","White Non-Hispanic",436,280,429,350,403,66,358,3,306,7940,1.47982e+006
2003,51,"Female","Black Non-Hispanic",37,27,8,29,25,9,33,0,28,1585,232488
2003,51,"Female","Hispanic",9,8,4,18,6,6,11,0,18,423,172179
2003,51,"Female","White Non-Hispanic",145,134,141,140,117,29,214,0,133,4782,1.47467e+006
2003,51,"Male","Black Non-Hispanic",112,60,23,58,90,48,88,0,53,2346,197965
2003,51,"Male","Hispanic",80,19,23,44,72,13,25,0,40,841,167472
2003,51,"Male","White Non-Hispanic",453,250,424,347,419,69,305,4,303,8299,1.44936e+006
2003,52,"Female","Black Non-Hispanic",28,33,8,13,22,17,50,0,13,1626,229773
2003,52,"Female","Hispanic",21,10,5,7,10,3,14,0,7,464,166469
2003,52,"Female","White Non-Hispanic",142,123,113,113,131,23,180,1,110,4985,1.43891e+006
2003,52,"Male","Black Non-Hispanic",88,51,26,59,86,50,69,0,56,2454,196190
2003,52,"Male","Hispanic",65,21,13,30,57,16,29,0,29,865,157842
2003,52,"Male","White Non-Hispanic",385,206,413,303,373,50,286,5,269,8440,1.40407e+006
2003,53,"Female","Black Non-Hispanic",24,22,4,23,13,13,30,0,22,1655,230316
2003,53,"Female","Hispanic",18,5,2,17,6,1,8,0,17,469,167308
2003,53,"Female","White Non-Hispanic",146,133,122,123,114,21,181,0,113,5241,1.42876e+006
2003,53,"Male","Black Non-Hispanic",80,64,14,32,63,24,81,1,28,2436,198524
2003,53,"Male","Hispanic",75,26,18,28,67,21,35,0,28,899,160523
2003,53,"Male","White Non-Hispanic",408,201,386,303,385,48,261,3,276,8853,1.40167e+006
2003,54,"Female","Black Non-Hispanic",26,12,7,22,12,4,17,0,22,1752,212298
2003,54,"Female","Hispanic",17,8,5,12,11,3,12,0,12,493,148841
2003,54,"Female","White Non-Hispanic",138,104,105,140,123,26,149,0,136,5826,1.40806e+006
2003,54,"Male","Black Non-Hispanic",58,42,11,55,70,36,54,0,51,2513,180380
2003,54,"Male","Hispanic",75,19,17,34,71,10,25,0,33,895,144490
2003,54,"Male","White Non-Hispanic",456,157,396,313,393,50,227,1,285,9755,1.37037e+006
2003,55,"Female","Black Non-Hispanic",26,14,3,19,21,8,22,0,18,1717,198559
2003,55,"Female","Hispanic",21,5,0,14,14,3,7,0,14,541,145670
2003,55,"Female","White Non-Hispanic",153,107,134,119,122,23,151,0,111,6439,1.41285e+006
2003,55,"Male","Black Non-Hispanic",67,33,12,54,55,23,47,0,50,2552,168533
2003,55,"Male","Hispanic",100,12,16,33,85,7,19,0,29,908,135399
2003,55,"Male","White Non-Hispanic",426,139,323,315,391,45,175,3,285,10465,1.37124e+006
2003,56,"Female","Black Non-Hispanic",24,12,2,17,15,4,15,0,16,1692,189858
2003,56,"Female","Hispanic",16,4,2,10,6,3,4,0,10,538,139416
2003,56,"Female","White Non-Hispanic",177,91,114,136,123,20,143,1,128,7321,1.52634e+006
2003,56,"Male","Black Non-Hispanic",68,29,12,44,61,28,37,0,43,2418,159987
2003,56,"Male","Hispanic",61,15,15,21,59,5,19,0,20,932,129373
2003,56,"Male","White Non-Hispanic",402,123,377,309,364,50,164,1,267,11744,1.48053e+006
2003,57,"Female","Black Non-Hispanic",25,9,3,14,17,6,12,0,14,1565,155559
2003,57,"Female","Hispanic",19,3,3,9,9,3,4,0,9,515,122942
2003,57,"Female","White Non-Hispanic",133,64,86,90,78,21,102,0,86,6302,1.10812e+006
2003,57,"Male","Black Non-Hispanic",63,18,8,41,50,20,25,1,39,2184,129171
2003,57,"Male","Hispanic",54,10,20,28,44,6,12,0,28,883,112461
2003,57,"Male","White Non-Hispanic",323,79,286,226,284,35,120,2,204,9712,1.06821e+006
2003,58,"Female","Black Non-Hispanic",17,4,9,17,16,1,9,0,17,1672,155714
2003,58,"Female","Hispanic",23,1,3,8,9,2,2,0,7,544,116705
2003,58,"Female","White Non-Hispanic",133,64,95,92,92,19,102,0,87,6874,1.11385e+006
2003,58,"Male","Black Non-Hispanic",44,24,8,32,47,24,29,0,31,2358,128574
2003,58,"Male","Hispanic",51,9,9,17,50,2,11,0,17,810,107653
2003,58,"Male","White Non-Hispanic",299,57,318,238,267,24,95,1,210,10327,1.06865e+006
2003,59,"Female","Black Non-Hispanic",23,2,2,15,20,0,7,0,15,1700,147043
2003,59,"Female","Hispanic",23,2,2,13,5,1,3,0,13,576,110087
2003,59,"Female","White Non-Hispanic",140,43,68,99,87,17,65,0,92,7683,1.11562e+006
2003,59,"Male","Black Non-Hispanic",52,17,14,37,46,25,24,0,31,2393,120390
2003,59,"Male","Hispanic",65,6,18,18,56,5,11,0,16,930,97233
2003,59,"Male","White Non-Hispanic",338,42,284,252,297,35,75,1,224,11515,1.06179e+006
2003,60,"Female","Black Non-Hispanic",24,3,3,13,18,3,4,0,13,1883,145709
2003,60,"Female","Hispanic",15,4,3,17,5,1,6,0,17,564,104453
2003,60,"Female","White Non-Hispanic",150,44,83,97,112,14,74,0,93,8666,1.17042e+006
2003,60,"Male","Black Non-Hispanic",50,7,7,36,53,15,15,0,32,2554,117034
2003,60,"Male","Hispanic",56,8,8,24,45,7,10,0,24,893,91011
2003,60,"Male","White Non-Hispanic",345,47,268,229,307,37,66,1,198,12780,1.10652e+006
2003,61,"Female","Black Non-Hispanic",17,4,3,12,11,6,7,0,12,1803,134351
2003,61,"Female","Hispanic",13,1,0,8,9,0,1,0,8,547,96224
2003,61,"Female","White Non-Hispanic",120,35,58,110,68,7,56,0,104,8460,1.03389e+006
2003,61,"Male","Black Non-Hispanic",43,8,14,20,53,14,8,0,17,2416,106856
2003,61,"Male","Hispanic",55,4,11,12,41,9,7,0,11,920,83763
2003,61,"Male","White Non-Hispanic",288,43,249,221,242,25,65,2,190,12602,970190
2003,62,"Female","Black Non-Hispanic",13,5,2,10,10,4,5,0,10,1909,128575
2003,62,"Female","Hispanic",21,0,3,12,7,0,1,0,10,635,90989
2003,62,"Female","White Non-Hispanic",140,25,53,91,83,12,50,0,90,8651,958024
2003,62,"Male","Black Non-Hispanic",42,15,9,38,55,9,21,0,36,2563,101011
2003,62,"Male","Hispanic",57,1,12,24,41,8,3,0,23,919,79626
2003,62,"Male","White Non-Hispanic",301,27,208,223,235,16,42,2,197,12623,890638
2003,63,"Female","Black Non-Hispanic",20,1,1,12,12,2,2,0,12,1955,129425
2003,63,"Female","Hispanic",13,1,0,12,2,1,1,0,11,672,91047
2003,63,"Female","White Non-Hispanic",133,24,49,79,60,12,43,0,78,8985,926862
2003,63,"Male","Black Non-Hispanic",28,9,10,20,41,9,11,0,19,2478,101985
2003,63,"Male","Hispanic",62,6,10,16,42,3,8,0,16,948,78384
2003,63,"Male","White Non-Hispanic",278,31,188,157,227,21,46,0,140,12988,858930
2003,64,"Female","Black Non-Hispanic",19,1,2,17,10,6,5,0,17,1986,115848
2003,64,"Female","Hispanic",22,1,0,10,10,2,2,0,9,659,84252
2003,64,"Female","White Non-Hispanic",142,23,44,75,76,7,44,0,72,9834,890378
2003,64,"Male","Black Non-Hispanic",35,8,8,22,46,11,10,0,21,2552,91427
2003,64,"Male","Hispanic",55,4,10,14,37,7,4,0,12,979,70715
2003,64,"Male","White Non-Hispanic",285,31,177,172,231,15,52,2,152,13627,822303
2003,65,"Female","Black Non-Hispanic",25,4,3,11,12,2,5,0,11,2114,115668
2003,65,"Female","Hispanic",23,0,1,11,7,3,0,0,11,713,81892
2003,65,"Female","White Non-Hispanic",139,24,39,93,58,8,51,0,92,10119,878615
2003,65,"Male","Black Non-Hispanic",31,7,10,15,29,13,8,0,14,2606,89100
2003,65,"Male","Hispanic",48,1,7,22,37,3,2,0,21,976,68767
2003,65,"Male","White Non-Hispanic",278,21,191,181,214,27,38,0,159,14312,802192
2003,66,"Female","Black Non-Hispanic",18,2,2,12,7,5,3,0,12,2057,108883
2003,66,"Female","Hispanic",23,1,1,6,9,0,3,0,6,740,77434
2003,66,"Female","White Non-Hispanic",145,19,39,95,69,6,35,0,93,10526,831213
2003,66,"Male","Black Non-Hispanic",35,7,5,25,30,7,9,0,23,2486,83549
2003,66,"Male","Hispanic",35,1,11,17,19,2,3,0,17,1006,63790
2003,66,"Male","White Non-Hispanic",274,12,154,164,213,13,32,0,150,14791,751049
2003,67,"Female","Black Non-Hispanic",19,2,2,9,13,2,3,0,9,2304,108444
2003,67,"Female","Hispanic",27,0,3,8,7,0,3,0,8,761,75504
2003,67,"Female","White Non-Hispanic",136,13,43,61,57,13,32,0,59,11505,820230
2003,67,"Male","Black Non-Hispanic",29,5,6,27,27,12,8,0,25,2677,81578
2003,67,"Male","Hispanic",46,4,11,17,32,6,6,0,14,1055,61179
2003,67,"Male","White Non-Hispanic",264,16,180,145,175,19,38,0,133,15789,733695
2003,68,"Female","Black Non-Hispanic",18,0,2,13,7,0,1,0,13,2293,108310
2003,68,"Female","Hispanic",32,0,0,10,13,0,1,0,9,827,75252
2003,68,"Female","White Non-Hispanic",169,17,30,93,57,12,31,0,91,12491,824835
2003,68,"Male","Black Non-Hispanic",27,14,7,18,24,6,13,0,16,2761,80803
2003,68,"Male","Hispanic",28,1,5,10,27,5,2,0,10,1142,60264
2003,68,"Male","White Non-Hispanic",280,10,170,152,174,12,26,1,140,16679,728113
2003,69,"Female","Black Non-Hispanic",12,1,2,14,8,1,2,0,14,2338,98222
2003,69,"Female","Hispanic",33,1,1,6,6,1,1,0,6,954,67112
2003,69,"Female","White Non-Hispanic",146,14,32,73,51,12,30,0,70,12669,762524
2003,69,"Male","Black Non-Hispanic",25,7,4,26,21,6,8,0,23,2865,71275
2003,69,"Male","Hispanic",27,2,4,10,21,4,5,1,10,1056,53212
2003,69,"Male","White Non-Hispanic",268,12,165,131,170,12,29,0,122,17373,664333
2003,70,"Female","Black Non-Hispanic",24,3,3,10,7,2,5,0,10,2557,96224
2003,70,"Female","Hispanic",31,0,2,10,5,0,1,0,10,934,64398
2003,70,"Female","White Non-Hispanic",150,14,27,113,40,12,21,0,109,14339,769305
2003,70,"Male","Black Non-Hispanic",22,1,5,21,21,8,1,0,21,2814,68307
2003,70,"Male","Hispanic",29,2,9,13,23,3,3,0,13,1100,49568
2003,70,"Male","White Non-Hispanic",248,8,169,145,153,11,17,0,130,18526,660380
2003,71,"Female","Black Non-Hispanic",12,1,3,12,4,2,1,0,12,2561,91448
2003,71,"Female","Hispanic",30,0,1,4,5,0,0,0,4,926,62809
2003,71,"Female","White Non-Hispanic",166,18,28,89,39,8,27,0,87,15560,774308
2003,71,"Male","Black Non-Hispanic",23,2,7,9,24,7,3,0,9,2884,64129
2003,71,"Male","Hispanic",29,0,5,14,21,8,1,0,13,1196,48206
2003,71,"Male","White Non-Hispanic",261,9,165,154,155,15,25,1,139,19574,655345
2003,72,"Female","Black Non-Hispanic",15,1,1,10,6,6,2,0,10,2594,86458
2003,72,"Female","Hispanic",32,0,0,9,6,3,0,0,8,1011,60873
2003,72,"Female","White Non-Hispanic",198,8,32,123,48,10,27,0,120,17252,777005
2003,72,"Male","Black Non-Hispanic",18,2,4,15,16,5,3,0,15,2894,59131
2003,72,"Male","Hispanic",40,2,6,8,22,3,3,0,8,1250,46430
2003,72,"Male","White Non-Hispanic",260,11,176,155,142,18,36,0,140,21785,645398
2003,73,"Female","Black Non-Hispanic",12,1,0,13,5,2,2,0,13,2883,90647
2003,73,"Female","Hispanic",31,0,0,8,3,1,0,0,7,1108,61277
2003,73,"Female","White Non-Hispanic",204,16,34,97,47,7,36,0,96,18835,789773
2003,73,"Male","Black Non-Hispanic",13,2,5,17,12,6,4,0,15,3022,60162
2003,73,"Male","Hispanic",31,1,8,17,11,3,2,0,17,1354,46063
2003,73,"Male","White Non-Hispanic",271,9,204,135,125,14,21,0,128,23234,642175
2003,74,"Female","Black Non-Hispanic",13,0,0,14,2,5,0,0,14,2925,82100
2003,74,"Female","Hispanic",30,1,0,10,1,1,1,0,10,1157,55699
2003,74,"Female","White Non-Hispanic",176,11,37,108,30,13,36,0,107,20162,754396
2003,74,"Male","Black Non-Hispanic",10,1,6,7,10,8,1,0,6,2948,53103
2003,74,"Male","Hispanic",19,1,5,11,6,0,1,0,11,1330,41193
2003,74,"Male","White Non-Hispanic",223,7,195,184,107,12,24,1,178,24049,603248
2003,75,"Female","Black Non-Hispanic",5,1,1,12,4,3,1,0,11,3028,79206
2003,75,"Female","Hispanic",34,1,1,9,5,2,1,0,9,1237,52352
2003,75,"Female","White Non-Hispanic",176,9,30,116,38,7,27,0,114,22257,757299
2003,75,"Male","Black Non-Hispanic",11,2,5,13,12,4,2,0,13,2997,49592
2003,75,"Male","Hispanic",35,0,5,13,18,2,0,0,13,1370,37985
2003,75,"Male","White Non-Hispanic",247,14,211,152,121,22,25,1,141,26489,589101
2003,76,"Female","Black Non-Hispanic",8,0,1,10,5,4,0,0,10,3192,76634
2003,76,"Female","Hispanic",30,0,0,6,4,2,0,0,6,1231,48459
2003,76,"Female","White Non-Hispanic",173,15,37,131,34,6,36,0,128,24246,746617
2003,76,"Male","Black Non-Hispanic",14,0,4,18,5,4,1,0,16,3091,47119
2003,76,"Male","Hispanic",28,0,8,7,6,3,0,0,7,1322,34935
2003,76,"Male","White Non-Hispanic",216,6,182,192,91,18,22,0,177,27498,565592
2003,77,"Female","Black Non-Hispanic",6,1,0,11,1,3,1,0,10,3391,72990
2003,77,"Female","Hispanic",27,2,0,7,2,0,2,0,7,1303,45732
2003,77,"Female","White Non-Hispanic",209,11,32,127,36,13,28,0,123,26136,722882
2003,77,"Male","Black Non-Hispanic",7,1,5,19,9,5,1,0,17,3051,43697
