"sex","year","age","europe"
"male",1867,31,0.00879315199775869
"male",1867,32,0.00912153179089821
"male",1867,33,0.00928689732246292
"male",1867,34,0.00942707728294378
"male",1867,35,0.00965525454086669
"male",1867,36,0.00992941108436432
"male",1867,37,0.0103019021347624
"male",1867,38,0.0108143016159097
"male",1867,39,0.011173123590938
"male",1867,40,0.0116102446163324
"male",1867,41,0.0121400613032048
"male",1867,42,0.0127623306949852
"male",1867,43,0.0131739789985389
"male",1867,44,0.0135483793274099
"male",1867,45,0.0141011361309805
"male",1867,46,0.0147620825961861
"male",1867,47,0.0153153965694061
"male",1867,48,0.0161487463442312
"male",1867,49,0.016920958615706
"male",1867,50,0.0179413782672026
"male",1867,51,0.0194114414580362
"male",1867,52,0.0206486642835448
"male",1867,53,0.0216450236692855
"male",1867,54,0.0224636884793647
"male",1867,55,0.0233009354603499
"male",1867,56,0.0243330608597152
"male",1867,57,0.0259161850653423
"male",1867,58,0.0272613481611461
"male",1867,59,0.0292103212256468
"male",1867,60,0.0316158575388662
"male",1867,61,0.0346419899640129
"male",1867,62,0.0376936983276798
"male",1867,63,0.0410525175620791
"male",1867,64,0.0445663184757196
"male",1867,65,0.0483945716411928
"male",1867,66,0.0526594457493327
"male",1867,67,0.0572705707612959
"male",1867,68,0.0613216573805861
"male",1867,69,0.0658699136467455
"male",1867,70,0.0724343972646713
"male",1867,71,0.0802701910919158
"male",1867,72,0.0878796943024713
"male",1867,73,0.095665859441592
"male",1867,74,0.102843669029038
"male",1867,75,0.109991878401854
"male",1867,76,0.115072214675796
"male",1867,77,0.125330919994961
"male",1867,78,0.134619913639904
"male",1867,79,0.148445037020906
"male",1867,80,0.160376546308755
"male",1867,81,0.178330034499874
"male",1867,82,0.198842934733808
"male",1867,83,0.218269428851975
"male",1867,84,0.244344035716819
"male",1867,85,0.253695345617316
"male",1867,86,0.272518397260567
"male",1867,87,0.290967496201647
"male",1867,88,0.310952538011067
"male",1867,89,0.324163028214946
"male",1867,90,0.345440925638006
"male",1867,91,0.359974959837691
"male",1867,92,0.36032120775811
"male",1867,93,0.367651030881426
"male",1867,94,0.353435381726761
"male",1867,95,0.390520248748673
"male",1867,96,0.435361959243688
"male",1867,97,0.482202233033496
"male",1867,98,0.551261256222384
"male",1867,99,0.626062052505967
"male",1867,100,0.57516943930992
"male",1867,101,0.627680311890838
"male",1867,102,0.73509590461379
"male",1867,103,0.814671814671815
"male",1867,104,1.16216216216216
"male",1867,105,1.48571428571429
"male",1867,106,1.27472527472527
"male",1867,107,2.33333333333333
"male",1867,108,NA
"male",1867,109,NA
"male",1867,110,NA
"male",1868,0,0.207173359608425
"male",1868,1,0.060752289319611
"male",1868,2,0.0351161780902774
"male",1868,3,0.0235525548504555
"male",1868,4,0.0164197393725065
"male",1868,5,0.0122892784206031
"male",1868,6,0.0093550224990369
"male",1868,7,0.00691658661103682
"male",1868,8,0.00534294449111945
"male",1868,9,0.00454423663595934
"male",1868,10,0.00422611367181314
"male",1868,11,0.00409784407714134
"male",1868,12,0.00413881930166017
"male",1868,13,0.00432035299736678
"male",1868,14,0.00458599827709748
"male",1868,15,0.00500349542600096
"male",1868,16,0.00556685806933579
"male",1868,17,0.00627207895425564
"male",1868,18,0.00698409285102473
"male",1868,19,0.00787205797956671
"male",1868,20,0.00861683351782626
"male",1868,21,0.00903344229898999
"male",1868,22,0.00932529015259589
"male",1868,23,0.00944222480022251
"male",1868,24,0.00929432059945568
"male",1868,25,0.00895547098895088
"male",1868,26,0.00878562163422546
"male",1868,27,0.0086389381691849
"male",1868,28,0.00878620132099268
"male",1868,29,0.00876228435160135
"male",1868,30,0.00887155355474625
"male",1868,31,0.00905839248515231
"male",1868,32,0.00945199680663564
"male",1868,33,0.00959950141493375
"male",1868,34,0.00982751057465973
"male",1868,35,0.0100337763786175
"male",1868,36,0.0102224001217775
"male",1868,37,0.0104675896482636
"male",1868,38,0.0108829155034364
"male",1868,39,0.0114686639153901
"male",1868,40,0.0119711371961574
"male",1868,41,0.0124003111100147
"male",1868,42,0.0129759947732097
"male",1868,43,0.013671427627149
"male",1868,44,0.0141072552946567
"male",1868,45,0.0145163863954318
"male",1868,46,0.0148964909277337
"male",1868,47,0.0158137425940326
"male",1868,48,0.0165484706466496
"male",1868,49,0.0175792920788809
"male",1868,50,0.01847740526961
"male",1868,51,0.0192236778828959
"male",1868,52,0.0206901436310421
"male",1868,53,0.0216781698770684
"male",1868,54,0.0226552684489994
"male",1868,55,0.0233832599544395
"male",1868,56,0.0243532442895542
"male",1868,57,0.0256393303262752
"male",1868,58,0.0277800970577853
"male",1868,59,0.0296570311192248
"male",1868,60,0.0323558291858606
"male",1868,61,0.0350397462891427
"male",1868,62,0.0384368700733281
"male",1868,63,0.0415698061551136
"male",1868,64,0.0448394466362773
"male",1868,65,0.0477477532214012
"male",1868,66,0.0515677098300546
"male",1868,67,0.0554846261303742
"male",1868,68,0.0604465184536211
"male",1868,69,0.0659229961317506
"male",1868,70,0.0719021630188735
"male",1868,71,0.0794384017886426
"male",1868,72,0.0881025672295201
"male",1868,73,0.0958953076186691
"male",1868,74,0.103782470308911
"male",1868,75,0.108634855896267
"male",1868,76,0.115485003265435
"male",1868,77,0.120386061925167
"male",1868,78,0.132734613262853
"male",1868,79,0.144164530648902
"male",1868,80,0.159958554253103
"male",1868,81,0.177218630846548
"male",1868,82,0.195889469143567
"male",1868,83,0.216629420911279
"male",1868,84,0.237608646532666
"male",1868,85,0.246192527280417
"male",1868,86,0.25923750033741
"male",1868,87,0.275128471026845
"male",1868,88,0.28915048101035
"male",1868,89,0.3060690957617
"male",1868,90,0.31812443303104
"male",1868,91,0.337785538620472
"male",1868,92,0.336092733277382
"male",1868,93,0.336716975070184
"male",1868,94,0.329360134366365
"male",1868,95,0.348846558228709
"male",1868,96,0.359375358824205
"male",1868,97,0.394585695994147
"male",1868,98,0.429532999761735
"male",1868,99,0.469659696596966
"male",1868,100,0.418358017919181
"male",1868,101,0.408775981524249
"male",1868,102,0.478506787330317
"male",1868,103,0.60377358490566
"male",1868,104,0.797900262467192
"male",1868,105,1.67692307692308
"male",1868,106,NA
"male",1868,107,NA
"male",1868,108,NA
"male",1868,109,NA
"male",1868,110,NA
"male",1869,0,0.195749929613207
"male",1869,1,0.0594036370687932
"male",1869,2,0.0356645907034296
"male",1869,3,0.023816209349828
"male",1869,4,0.016889931323354
"male",1869,5,0.0126391123921641
"male",1869,6,0.00984339527549216
"male",1869,7,0.00750199390619121
"male",1869,8,0.00586959818819031
"male",1869,9,0.00494102929601336
"male",1869,10,0.00450304912018999
"male",1869,11,0.00433197648784953
"male",1869,12,0.00422369693522755
"male",1869,13,0.00432937559731099
"male",1869,14,0.00446611117662553
"male",1869,15,0.00485486623727385
"male",1869,16,0.00526916770268846
"male",1869,17,0.00588430140782449
"male",1869,18,0.00658712254581675
"male",1869,19,0.00735754340639946
"male",1869,20,0.00829837689974815
"male",1869,21,0.00870234987454982
"male",1869,22,0.00897005089363089
"male",1869,23,0.00915828556468653
"male",1869,24,0.00916647056898959
"male",1869,25,0.00898856525270624
"male",1869,26,0.0087158881266641
"male",1869,27,0.00876647380364498
"male",1869,28,0.00872791474637713
"male",1869,29,0.00893299881884681
"male",1869,30,0.00906991331990575
"male",1869,31,0.00917198261681678
"male",1869,32,0.00935154293901213
"male",1869,33,0.00965636031320249
"male",1869,34,0.00997909594047353
"male",1869,35,0.0101698297146769
"male",1869,36,0.0105012737756677
"male",1869,37,0.0106290709915576
"male",1869,38,0.0109761501866355
"male",1869,39,0.0113922444850297
"male",1869,40,0.0120751870901412
"male",1869,41,0.0123562115101838
"male",1869,42,0.0127315112324213
"male",1869,43,0.0133638942717215
"male",1869,44,0.0139649931122777
"male",1869,45,0.0143704343894666
"male",1869,46,0.0147091885813846
"male",1869,47,0.0153292001518701
"male",1869,48,0.0162019441539802
"male",1869,49,0.0172141138296842
"male",1869,50,0.0183799725073876
"male",1869,51,0.0192746368532156
"male",1869,52,0.0202897464007562
"male",1869,53,0.0215242405700376
"male",1869,54,0.0226404804984566
"male",1869,55,0.023625125571171
"male",1869,56,0.0245398774908494
"male",1869,57,0.0258538045331013
"male",1869,58,0.0272066760473011
"male",1869,59,0.0296271105688185
"male",1869,60,0.0321688090201134
"male",1869,61,0.0343725063402331
"male",1869,62,0.0374267443671133
"male",1869,63,0.0413969285634386
"male",1869,64,0.044424395141582
"male",1869,65,0.0480077554047691
"male",1869,66,0.0513814621511473
"male",1869,67,0.0550526910539989
"male",1869,68,0.0599366883709785
"male",1869,69,0.066125577943599
"male",1869,70,0.0731277166210431
"male",1869,71,0.0794663536947712
"male",1869,72,0.0877596404626164
"male",1869,73,0.0958755560635783
"male",1869,74,0.102123537502404
"male",1869,75,0.108627847374729
"male",1869,76,0.114329428116547
"male",1869,77,0.122394237233564
"male",1869,78,0.129008257050567
"male",1869,79,0.145150424412818
"male",1869,80,0.161496978372534
"male",1869,81,0.178039199712503
"male",1869,82,0.195923110395551
"male",1869,83,0.21439772402981
"male",1869,84,0.233257798632519
"male",1869,85,0.240181646126707
"male",1869,86,0.257411861617791
"male",1869,87,0.269275385706816
"male",1869,88,0.284808381970326
"male",1869,89,0.298943866203041
"male",1869,90,0.315932926467974
"male",1869,91,0.330289138903676
"male",1869,92,0.353404418236466
"male",1869,93,0.343082735492635
"male",1869,94,0.339285522197003
"male",1869,95,0.355813112306544
"male",1869,96,0.362517569197738
"male",1869,97,0.393305300247644
"male",1869,98,0.451416002199615
"male",1869,99,0.509027426838793
"male",1869,100,0.436230383175337
"male",1869,101,0.476137778392585
"male",1869,102,0.457421957952856
"male",1869,103,0.592795257637939
"male",1869,104,0.751693002257336
"male",1869,105,0.896755162241888
"male",1869,106,2.21538461538462
"male",1869,107,NA
"male",1869,108,NA
"male",1869,109,NA
"male",1869,110,NA
"male",1870,0,0.218535111687065
"male",1870,1,0.063817072598008
"male",1870,2,0.0376488612828963
"male",1870,3,0.0252816683206775
"male",1870,4,0.0178029025983332
"male",1870,5,0.0137393252354109
"male",1870,6,0.0109325732185682
"male",1870,7,0.00865863244094454
"male",1870,8,0.00688885269507746
"male",1870,9,0.00574619108867011
"male",1870,10,0.00524453395083471
"male",1870,11,0.0049567375545421
"male",1870,12,0.00475072034689023
"male",1870,13,0.0048375664074573
"male",1870,14,0.0050546989670439
"male",1870,15,0.0053459185438214
"male",1870,16,0.00607656544040519
"male",1870,17,0.00699892162018801
"male",1870,18,0.00842098999583631
"male",1870,19,0.010167972918169
"male",1870,20,0.0122766777023863
"male",1870,21,0.0138847964254073
"male",1870,22,0.0144883760115059
"male",1870,23,0.014651622143039
"male",1870,24,0.0140822699392832
"male",1870,25,0.0129914944372361
"male",1870,26,0.0120499484385125
"male",1870,27,0.0113016223609745
"male",1870,28,0.011065906898201
"male",1870,29,0.0109250385814685
"male",1870,30,0.0112253244652927
"male",1870,31,0.0113493254477089
"male",1870,32,0.011541260076102
"male",1870,33,0.0116887565512105
"male",1870,34,0.0120244306482181
"male",1870,35,0.0121869178159092
"male",1870,36,0.0124365006451363
"male",1870,37,0.0127308300059403
"male",1870,38,0.0129000044924913
"male",1870,39,0.0132189507897971
"male",1870,40,0.0139019984328921
"male",1870,41,0.0144301110783326
"male",1870,42,0.0149439742353821
"male",1870,43,0.0153102053956434
"male",1870,44,0.016075087792068
"male",1870,45,0.0166730427814651
"male",1870,46,0.0172810154790097
"male",1870,47,0.017734676645795
"male",1870,48,0.0185032988877112
"male",1870,49,0.0193549086060666
"male",1870,50,0.0204187369436461
"male",1870,51,0.0216361976580326
"male",1870,52,0.0226833794090238
"male",1870,53,0.0235121673221372
"male",1870,54,0.0251510522726524
"male",1870,55,0.0262580504493876
"male",1870,56,0.0277460517573993
"male",1870,57,0.0288380592322196
"male",1870,58,0.0307240610408974
"male",1870,59,0.0328912166893742
"male",1870,60,0.0360484374451866
"male",1870,61,0.0385865829739474
"male",1870,62,0.0414554920011135
"male",1870,63,0.0449823660429413
"male",1870,64,0.0489035056312215
"male",1870,65,0.0517845817775832
"male",1870,66,0.0560605764057726
"male",1870,67,0.0601578530562627
"male",1870,68,0.0660556545173757
"male",1870,69,0.0723882192629783
"male",1870,70,0.0829132720871265
"male",1870,71,0.0909514589782116
"male",1870,72,0.099480743072762
"male",1870,73,0.107302891316803
"male",1870,74,0.114297162272645
"male",1870,75,0.120289470948384
"male",1870,76,0.127725567744574
"male",1870,77,0.135676434773226
"male",1870,78,0.147178674804601
"male",1870,79,0.158613441862489
"male",1870,80,0.179732989335477
"male",1870,81,0.200203172324728
"male",1870,82,0.219501294424558
"male",1870,83,0.238564381427854
"male",1870,84,0.261940403486731
"male",1870,85,0.268218453077312
"male",1870,86,0.28514073483407
"male",1870,87,0.302606781265318
"male",1870,88,0.316215382458108
"male",1870,89,0.337599817259463
"male",1870,90,0.358394102091514
"male",1870,91,0.366522203237037
"male",1870,92,0.369688415559975
"male",1870,93,0.373234969339567
"male",1870,94,0.377771600133437
"male",1870,95,0.386133996580134
"male",1870,96,0.414509151414309
"male",1870,97,0.456119228140965
"male",1870,98,0.502907417707438
"male",1870,99,0.600318612266572
"male",1870,100,0.569618320610687
"male",1870,101,0.58306270297277
"male",1870,102,0.637823371989295
"male",1870,103,0.655006858710562
"male",1870,104,1.01618122977346
"male",1870,105,1.13300492610837
"male",1870,106,1.32432432432432
"male",1870,107,Inf
"male",1870,108,NA
"male",1870,109,NA
"male",1870,110,NA
"male",1871,0,0.204847570049248
"male",1871,1,0.0734977805391905
"male",1871,2,0.0444818391904626
"male",1871,3,0.0293741156218417
"male",1871,4,0.020691160427842
"male",1871,5,0.0161146627746349
"male",1871,6,0.0128759841660248
"male",1871,7,0.0104017576299451
"male",1871,8,0.00856377522895781
"male",1871,9,0.00740996174491577
"male",1871,10,0.00679925454181027
"male",1871,11,0.00640283504315759
"male",1871,12,0.00605311379687039
"male",1871,13,0.00580470787781518
"male",1871,14,0.00560362576699477
"male",1871,15,0.0056860313380247
"male",1871,16,0.00645265936422521
"male",1871,17,0.00834190862221957
"male",1871,18,0.0112254323360328
"male",1871,19,0.0154894657414144
"male",1871,20,0.0204220116796427
"male",1871,21,0.0243257467903458
"male",1871,22,0.0267062278727224
"male",1871,23,0.0266435449212837
"male",1871,24,0.0252258842835894
"male",1871,25,0.0222892845028645
"male",1871,26,0.0195310026332223
"male",1871,27,0.0174536041182123
"male",1871,28,0.0161258991885513
"male",1871,29,0.0159608224794131
"male",1871,30,0.0161188700722767
"male",1871,31,0.0165194429886667
"male",1871,32,0.0166763239592668
"male",1871,33,0.0167541522872
"male",1871,34,0.0169771538594011
"male",1871,35,0.0172368994379189
"male",1871,36,0.0173328612333762
"male",1871,37,0.0170985538165243
"male",1871,38,0.0176072050403431
"male",1871,39,0.01775580432978
"male",1871,40,0.0179447896865158
"male",1871,41,0.0182379500048469
"male",1871,42,0.0187757822700086
"male",1871,43,0.019086442566712
"male",1871,44,0.0194911310259352
"male",1871,45,0.0202889312283021
"male",1871,46,0.0209220352286006
"male",1871,47,0.0214899836465527
"male",1871,48,0.0219938960803959
"male",1871,49,0.0228921684914054
"male",1871,50,0.0237357979060796
"male",1871,51,0.0245662602052933
"male",1871,52,0.0257600690131331
"male",1871,53,0.0267216755220508
"male",1871,54,0.0274838971951093
"male",1871,55,0.029153793083114
"male",1871,56,0.030476154124704
"male",1871,57,0.0321336674267047
"male",1871,58,0.0335924476070586
"male",1871,59,0.0357111228967513
"male",1871,60,0.0383202209005102
"male",1871,61,0.0415272004260013
"male",1871,62,0.04377003098745
"male",1871,63,0.0460826059996627
"male",1871,64,0.0496810763463218
"male",1871,65,0.0532207909615819
"male",1871,66,0.0564566228257235
"male",1871,67,0.06104692081772
"male",1871,68,0.0663699023807528
"male",1871,69,0.0742729534586907
"male",1871,70,0.0834423553995336
"male",1871,71,0.0927686972444306
"male",1871,72,0.10118536908297
"male",1871,73,0.109082321664305
"male",1871,74,0.116649165982002
"male",1871,75,0.121106197545475
"male",1871,76,0.128414840593126
"male",1871,77,0.13863759056931
"male",1871,78,0.149368395705773
"male",1871,79,0.161574451657203
"male",1871,80,0.182401110503795
"male",1871,81,0.19943404634092
"male",1871,82,0.218349658946635
"male",1871,83,0.233812812670893
"male",1871,84,0.25260519693863
"male",1871,85,0.265456928356217
"male",1871,86,0.280273020803531
"male",1871,87,0.299451694135516
"male",1871,88,0.321393171606966
"male",1871,89,0.339560030558875
"male",1871,90,0.354400747795223
"male",1871,91,0.373854944173709
"male",1871,92,0.381074661006697
"male",1871,93,0.37809055530958
"male",1871,94,0.390653237410072
"male",1871,95,0.429707610058742
"male",1871,96,0.463860633695779
"male",1871,97,0.519145084934559
"male",1871,98,0.555821753713464
"male",1871,99,0.675174013921114
"male",1871,100,0.700634814567324
"male",1871,101,0.679186670432081
"male",1871,102,0.711565257779842
"male",1871,103,0.815834767641996
"male",1871,104,0.967409948542024
"male",1871,105,1.62008733624454
"male",1871,106,1.75675675675676
"male",1871,107,Inf
"male",1871,108,NA
"male",1871,109,NA
"male",1871,110,NA
"male",1872,0,0.235790010518231
"male",1872,1,0.0738033331261609
"male",1872,2,0.0445530058503225
"male",1872,3,0.0297402696717223
"male",1872,4,0.019941848113206
"male",1872,5,0.0144466926710917
"male",1872,6,0.0107066724332585
"male",1872,7,0.0080125847375106
"male",1872,8,0.00604109302670307
"male",1872,9,0.00521762279037463
"male",1872,10,0.00473976603419671
"male",1872,11,0.00491468397499785
"male",1872,12,0.00463852382835919
"male",1872,13,0.004896156813971
"male",1872,14,0.00491909969607278
"male",1872,15,0.00514521052239268
"male",1872,16,0.00559328180188343
"male",1872,17,0.00626436071337319
"male",1872,18,0.00690746774946667
"male",1872,19,0.00812235618753042
"male",1872,20,0.00883643243391796
"male",1872,21,0.00982461361216128
"male",1872,22,0.0105722330886121
"male",1872,23,0.0111897667873169
"male",1872,24,0.0111590678448705
"male",1872,25,0.010531630537479
"male",1872,26,0.00989419493123521
"male",1872,27,0.00991168064401662
"male",1872,28,0.0095435040491331
"male",1872,29,0.0100831513814763
"male",1872,30,0.00884014541492819
"male",1872,31,0.0104161669953809
"male",1872,32,0.0102743083198008
"male",1872,33,0.0106025046650544
"male",1872,34,0.0106892462629596
"male",1872,35,0.0103894912611669
"male",1872,36,0.010758830345264
"male",1872,37,0.0116339478672221
"male",1872,38,0.0117457890104853
"male",1872,39,0.0131566251669037
"male",1872,40,0.0104238602523643
"male",1872,41,0.0137234475119437
"male",1872,42,0.0134632790255912
"male",1872,43,0.0146525656703072
"male",1872,44,0.0147537903735544
"male",1872,45,0.0138813630464931
"male",1872,46,0.0152891534285756
"male",1872,47,0.0162803970123146
"male",1872,48,0.0164505816912207
"male",1872,49,0.0182639025602699
"male",1872,50,0.0143362952098406
"male",1872,51,0.0196724642363135
"male",1872,52,0.0196501072128688
"male",1872,53,0.0218886867151522
"male",1872,54,0.0221730957787368
"male",1872,55,0.0221952161147096
"male",1872,56,0.0240091559417125
"male",1872,57,0.0266372084816822
"male",1872,58,0.0277376074995756
"male",1872,59,0.0318937178645804
"male",1872,60,0.0247934958608466
"male",1872,61,0.0359696995290771
"male",1872,62,0.0373059897893856
"male",1872,63,0.0411616124101653
"male",1872,64,0.0425478809689027
"male",1872,65,0.0428830999751438
"male",1872,66,0.0488268763316847
"male",1872,67,0.0539435507597359
"male",1872,68,0.0587364713151927
"male",1872,69,0.0677337822720461
"male",1872,70,0.0567127450807522
"male",1872,71,0.0782707129468921
"male",1872,72,0.0830666873639765
"male",1872,73,0.0938384470448349
"male",1872,74,0.0982509358094191
"male",1872,75,0.0997474290376198
"male",1872,76,0.11288142966736
"male",1872,77,0.124165978054379
"male",1872,78,0.130157797754121
"male",1872,79,0.150542041897825
"male",1872,80,0.155095476029987
"male",1872,81,0.166821044503875
"male",1872,82,0.181994014318379
"male",1872,83,0.196313032600064
"male",1872,84,0.210825167139848
"male",1872,85,0.218973798654233
"male",1872,86,0.234533568786523
"male",1872,87,0.249259086840923
"male",1872,88,0.268185220598279
"male",1872,89,0.286966979154388
"male",1872,90,0.302698543962939
"male",1872,91,0.309247488913478
"male",1872,92,0.328166908949448
"male",1872,93,0.328520617137098
"male",1872,94,0.334636252260662
"male",1872,95,0.372462834552183
"male",1872,96,0.399076379254642
"male",1872,97,0.447723247443295
"male",1872,98,0.4766650568556
"male",1872,99,0.568678076128652
"male",1872,100,0.557301055884625
"male",1872,101,0.621494225783644
"male",1872,102,0.630320226996352
"male",1872,103,0.700670141474311
"male",1872,104,0.833564493758668
"male",1872,105,1.77011494252874
"male",1872,106,1.81666666666667
"male",1872,107,Inf
"male",1872,108,NA
"male",1872,109,NA
"male",1872,110,NA
"male",1873,0,0.211660801914264
"male",1873,1,0.0717865757157886
"male",1873,2,0.0440644940212206
"male",1873,3,0.0275174625500803
"male",1873,4,0.0183963987208908
"male",1873,5,0.0132364597377729
"male",1873,6,0.0097410350610956
"male",1873,7,0.0071831353368904
"male",1873,8,0.00545717868515326
"male",1873,9,0.00450371908808602
"male",1873,10,0.00447989180852217
"male",1873,11,0.00428889796434497
"male",1873,12,0.00447654304339767
"male",1873,13,0.00433114644456064
"male",1873,14,0.00469026201527777
"male",1873,15,0.00483773097583557
"male",1873,16,0.00529727007710633
"male",1873,17,0.00597120425044903
"male",1873,18,0.00678789790738792
"male",1873,19,0.00764701908382821
"male",1873,20,0.0090096188515193
"male",1873,21,0.00932898381383204
"male",1873,22,0.00994513120034941
"male",1873,23,0.0103260498552557
"male",1873,24,0.0104865997022011
"male",1873,25,0.0100691703603971
"male",1873,26,0.00941764109598101
"male",1873,27,0.0089780136689082
"male",1873,28,0.0090754312879924
"male",1873,29,0.00899236445389092
"male",1873,30,0.00967000107105787
"male",1873,31,0.0086257628670524
"male",1873,32,0.010099476691621
"male",1873,33,0.0101079947125671
"male",1873,34,0.0104502781657663
"male",1873,35,0.0106186343924956
"male",1873,36,0.0104772611069607
"male",1873,37,0.0108285280066526
"male",1873,38,0.0117443128025267
"male",1873,39,0.0118981407284133
"male",1873,40,0.0134268596685918
"male",1873,41,0.0106588822686645
"male",1873,42,0.0139298069084168
"male",1873,43,0.0136700461261321
"male",1873,44,0.0149419557818874
"male",1873,45,0.0150797510381544
"male",1873,46,0.0144511973053471
"male",1873,47,0.0161041719409343
"male",1873,48,0.0173231049434973
"male",1873,49,0.0176613755135393
"male",1873,50,0.0195310455474531
"male",1873,51,0.015744200271621
"male",1873,52,0.0212645326580916
"male",1873,53,0.0211112756211931
"male",1873,54,0.0231813421404163
"male",1873,55,0.0235497176762382
"male",1873,56,0.0237305125712699
"male",1873,57,0.0260227525201035
"male",1873,58,0.0291731811004482
"male",1873,59,0.0308451447721783
"male",1873,60,0.0354811659733519
"male",1873,61,0.028170043774149
"male",1873,62,0.0400683376216876
"male",1873,63,0.0420185224880446
"male",1873,64,0.046022635934113
"male",1873,65,0.0481112711086421
"male",1873,66,0.0489834787411185
"male",1873,67,0.0564455370554704
"male",1873,68,0.0628031425235849
"male",1873,69,0.0691627540958043
"male",1873,70,0.0794579062053434
"male",1873,71,0.0661996883690095
"male",1873,72,0.0898095098484284
"male",1873,73,0.0955535004036896
"male",1873,74,0.107533788436191
"male",1873,75,0.115015837367591
"male",1873,76,0.116580146367531
"male",1873,77,0.133014007038293
"male",1873,78,0.145768427742112
"male",1873,79,0.15299767870225
"male",1873,80,0.163954228705948
"male",1873,81,0.176909760269986
"male",1873,82,0.190416247767587
"male",1873,83,0.206532064132881
"male",1873,84,0.222045324855617
"male",1873,85,0.230541983535413
"male",1873,86,0.251000928290198
"male",1873,87,0.267846146710193
"male",1873,88,0.286876133699653
"male",1873,89,0.307256813459194
"male",1873,90,0.327269409835145
"male",1873,91,0.339222251266678
"male",1873,92,0.352363242871597
"male",1873,93,0.364492667223083
"male",1873,94,0.369961311341886
"male",1873,95,0.38672924611323
"male",1873,96,0.438779055944695
"male",1873,97,0.465313127199744
"male",1873,98,0.495959966945184
"male",1873,99,0.533788746878214
"male",1873,100,0.577618288144604
"male",1873,101,0.575730133574824
"male",1873,102,0.711675579322638
"male",1873,103,0.697485806974858
"male",1873,104,0.715189873417721
"male",1873,105,1.07174887892377
"male",1873,106,Inf
"male",1873,107,NA
"male",1873,108,NA
"male",1873,109,NA
"male",1873,110,NA
"male",1874,0,0.211321585943364
"male",1874,1,0.0653492450507162
"male",1874,2,0.0453114887173818
"male",1874,3,0.0300259084169049
"male",1874,4,0.0194811276939289
"male",1874,5,0.0142283873757112
"male",1874,6,0.0104473831039371
"male",1874,7,0.00750173322439895
"male",1874,8,0.00551452466566291
"male",1874,9,0.00452729794643327
"male",1874,10,0.00428046845538041
"male",1874,11,0.00437518355440762
"male",1874,12,0.00423113817648237
"male",1874,13,0.0043938174124892
"male",1874,14,0.0043076331225616
"male",1874,15,0.00465625861388115
"male",1874,16,0.00489808381783371
"male",1874,17,0.00553397138570732
"male",1874,18,0.00637999154210018
"male",1874,19,0.00740717471767808
"male",1874,20,0.00824786231332986
"male",1874,21,0.00934060469838399
"male",1874,22,0.00929920128376307
"male",1874,23,0.00963315569314671
"male",1874,24,0.00963058647093276
"male",1874,25,0.00948429104866432
"male",1874,26,0.00906685689201983
"male",1874,27,0.00866647538105514
"male",1874,28,0.00849388892177201
"male",1874,29,0.00878649482901579
"male",1874,30,0.00893116562308948
"male",1874,31,0.00955609213732939
"male",1874,32,0.00877402318994393
"male",1874,33,0.0101241743549074
"male",1874,34,0.0102276542110524
"male",1874,35,0.0105048307885318
"male",1874,36,0.0107125422621708
"male",1874,37,0.0107754986083738
"male",1874,38,0.011151063605711
"male",1874,39,0.0121304669307525
"male",1874,40,0.0123511150530231
"male",1874,41,0.0135741272282086
"male",1874,42,0.011112157295812
"male",1874,43,0.0141865646682327
"male",1874,44,0.0140485417627581
"male",1874,45,0.0151685494165563
"male",1874,46,0.0155186704429062
"male",1874,47,0.0151160334802112
"male",1874,48,0.0168955405940239
"male",1874,49,0.0182836087712298
"male",1874,50,0.0188932077778435
"male",1874,51,0.020537362330668
"male",1874,52,0.016811151501115
"male",1874,53,0.0221467200907013
"male",1874,54,0.0220149911220057
"male",1874,55,0.0239511700721939
"male",1874,56,0.0249255158094775
"male",1874,57,0.0254658293320401
"male",1874,58,0.028073111915371
"male",1874,59,0.0317910648827292
"male",1874,60,0.0340816819893704
"male",1874,61,0.0383994787583466
"male",1874,62,0.0311365614541533
"male",1874,63,0.0431906622914334
"male",1874,64,0.0451904520186929
"male",1874,65,0.0494611494235081
"male",1874,66,0.0518781517750169
"male",1874,67,0.0532684339672874
"male",1874,68,0.0611668600159795
"male",1874,69,0.0681548982878406
"male",1874,70,0.0749486866701916
"male",1874,71,0.0845629108170895
"male",1874,72,0.0707222953076178
"male",1874,73,0.0942756945586527
"male",1874,74,0.100753878519419
"male",1874,75,0.117756929237378
"male",1874,76,0.123397379410077
"male",1874,77,0.124561607024509
"male",1874,78,0.141495063342093
"male",1874,79,0.155778099424517
"male",1874,80,0.16080906542887
"male",1874,81,0.17163795153208
"male",1874,82,0.188222481094065
"male",1874,83,0.202632317174556
"male",1874,84,0.220042568529923
"male",1874,85,0.23142321316941
"male",1874,86,0.245410634565541
"male",1874,87,0.260065251891611
"male",1874,88,0.281689026204661
"male",1874,89,0.300399512691749
"male",1874,90,0.315870718386121
"male",1874,91,0.332613686509555
"male",1874,92,0.340414869647909
"male",1874,93,0.352398131239007
"male",1874,94,0.359498160798739
"male",1874,95,0.381234180599622
"male",1874,96,0.409588318085855
"male",1874,97,0.478309423589039
"male",1874,98,0.537021276595745
"male",1874,99,0.577389170118116
"male",1874,100,0.59291683247115
"male",1874,101,0.614213197969543
"male",1874,102,0.707672524646378
"male",1874,103,0.890140845070423
"male",1874,104,0.930807248764415
